threshVal,depthLevel,numHullPoints,numDefects,bbox.width,bbox.height,aspect_ratio,area,perimeter,gesture_label
144,10,17,11,229,160,1.43125,17182.5,901.418,pinch_2.csv
144,10,16,12,231,160,1.44375,17326.5,901.418,pinch_2.csv
144,10,19,12,232,160,1.45,17489.5,901.276,pinch_2.csv
144,10,16,10,235,160,1.46875,17562.5,907.418,pinch_2.csv
144,10,19,14,236,160,1.475,17647,916.975,pinch_2.csv
144,10,17,12,238,161,1.47826,17767.5,922.732,pinch_2.csv
144,10,16,10,244,171,1.4269,19536,1042.8,pinch_2.csv
144,10,16,9,259,188,1.37766,20728.5,950.531,pinch_2.csv
144,10,16,9,266,198,1.34343,20985,884.607,pinch_2.csv
144,10,14,8,268,204,1.31373,20830,853.838,pinch_2.csv
144,10,14,8,268,204,1.31373,20512.5,837.11,pinch_2.csv
144,10,16,9,266,206,1.29126,20121,828.867,pinch_2.csv
144,10,15,8,264,208,1.26923,19659.5,823.453,pinch_2.csv
144,10,15,8,262,209,1.25359,19294.5,818.624,pinch_2.csv
144,10,14,7,259,210,1.23333,18994.5,813.796,pinch_2.csv
144,10,13,7,256,211,1.21327,18731.5,808.968,pinch_2.csv
144,10,13,6,253,212,1.1934,18498,807.897,pinch_2.csv
144,10,13,7,250,213,1.17371,18204.5,803.654,pinch_2.csv
144,10,15,9,246,213,1.15493,18112,917.779,pinch_2.csv
144,10,17,10,241,213,1.13146,17911.5,931.193,pinch_2.csv
144,10,13,9,236,213,1.10798,17793,898.808,pinch_2.csv
144,10,15,9,230,214,1.07477,17501.5,921.193,pinch_2.csv
144,10,18,12,223,215,1.03721,17201.5,926.507,pinch_2.csv
144,10,16,11,218,215,1.01395,16782.5,930.164,pinch_2.csv
144,10,10,4,208,212,0.981132,15033,756.441,pinch_2.csv
144,10,12,8,197,213,0.924883,14785.5,758.825,pinch_2.csv
144,10,12,7,178,214,0.831776,15157.5,788.222,pinch_2.csv
144,10,17,11,150,195,0.769231,14557,880.004,pinch_2.csv
144,10,22,16,141,187,0.754011,15251.5,627.428,pinch_2.csv
144,10,19,13,137,188,0.728723,14620,622.357,pinch_2.csv
144,10,21,16,132,189,0.698413,14157.5,607.63,pinch_2.csv
144,10,21,15,127,189,0.671958,13727.5,595.772,pinch_2.csv
144,10,21,15,124,189,0.656085,13367.5,586.943,pinch_2.csv
144,10,18,13,121,189,0.640212,12998,578.014,pinch_2.csv
144,10,17,14,249,109,2.2844,12851.5,820.624,pinch_2.csv
144,10,18,15,249,108,2.30556,12850.5,799.654,pinch_2.csv
144,10,20,16,249,109,2.2844,12843.5,796.482,pinch_2.csv
144,10,19,14,249,109,2.2844,12913,783.754,pinch_2.csv
144,10,20,16,249,109,2.2844,12875,824.867,pinch_2.csv
144,10,21,16,249,109,2.2844,12888.5,798.482,pinch_2.csv
144,10,18,13,249,109,2.2844,12888,808.725,pinch_2.csv
144,10,22,17,250,109,2.29358,13210,948.264,pinch_2.csv
144,10,23,19,249,109,2.2844,13197.5,946.85,pinch_2.csv
144,10,24,20,249,109,2.2844,13227,923.293,pinch_2.csv
144,10,21,18,250,109,2.29358,13208,940.264,pinch_2.csv
