numHullPoints,numDefects,bbox_width,bbox_height,aspect_ratio,area,perimeter,gesture_label
12,8,371,339,1.0944,29296.5,2254.33,labelOne.csv
13,10,353,339,1.0413,28743,2212.15,labelOne.csv
12,9,518,339,1.52802,53082.5,3745.19,labelOne.csv
14,8,370,339,1.09145,29009,2341.2,labelOne.csv
14,9,360,339,1.06195,29029.5,2144.39,labelOne.csv
15,9,369,339,1.0885,29037.5,2221.02,labelOne.csv
13,9,518,339,1.52802,52767,3599.55,labelOne.csv
12,9,370,339,1.09145,29081,2445.57,labelOne.csv
12,8,370,339,1.09145,29265.5,2315.1,labelOne.csv
12,7,359,339,1.059,28763.5,2111.22,labelOne.csv
12,7,368,339,1.08555,29222,2305.83,labelOne.csv
12,7,359,339,1.059,28958.5,2338.07,labelOne.csv
11,7,517,340,1.52059,53059.5,3626.91,labelOne.csv
13,8,365,340,1.07353,28934,2321.69,labelOne.csv
13,8,368,340,1.08235,29012.5,2279.99,labelOne.csv
14,8,368,340,1.08235,28946,2246.72,labelOne.csv
13,8,517,340,1.52059,53024,3705.58,labelOne.csv
13,9,369,340,1.08529,29100.5,2269.45,labelOne.csv
15,9,369,340,1.08529,29115.5,2365.25,labelOne.csv
13,8,356,340,1.04706,28564,2260.72,labelOne.csv
12,7,300,340,0.882353,26663,1864.04,labelOne.csv
12,7,294,340,0.864706,25860,1875.21,labelOne.csv
13,9,294,340,0.864706,25961.5,1885.46,labelOne.csv
13,9,301,341,0.882698,26268,1867.56,labelOne.csv
11,8,299,341,0.876833,25928.5,1807.52,labelOne.csv
12,7,294,340,0.864706,26131.5,1808.83,labelOne.csv
14,8,294,341,0.86217,25942.5,1782.69,labelOne.csv
13,8,294,341,0.86217,26144,1795.42,labelOne.csv
13,9,285,341,0.835777,25955.5,1884.57,labelOne.csv
15,10,298,341,0.8739,26009.5,1854.29,labelOne.csv
12,7,288,341,0.844575,25894,1802.1,labelOne.csv
13,9,300,341,0.879765,25873,1982.47,labelOne.csv
13,9,294,340,0.864706,25895,1866.39,labelOne.csv
13,8,294,341,0.86217,26008,1744.16,labelOne.csv
14,10,294,341,0.86217,26086,1789.76,labelOne.csv
15,10,294,341,0.86217,25938.5,1855.8,labelOne.csv
12,7,294,340,0.864706,25961,1811.7,labelOne.csv
15,9,292,341,0.856305,26021,1800.73,labelOne.csv
14,9,307,341,0.900293,26220.5,1871.11,labelOne.csv
14,10,294,341,0.86217,25851,1868.53,labelOne.csv
15,10,294,341,0.86217,25938.5,1916.08,labelOne.csv
15,10,300,341,0.879765,26607.5,1836.83,labelOne.csv
14,9,300,341,0.879765,26817,1910.67,labelOne.csv
13,8,300,341,0.879765,26725.5,1872.97,labelOne.csv
14,8,320,341,0.938416,26833.5,1919.06,labelOne.csv
13,8,359,341,1.05279,27654,2380.26,labelOne.csv
12,7,368,340,1.08235,27505,2300.86,labelOne.csv
14,9,299,341,0.876833,26624,1835.76,labelOne.csv
15,9,300,341,0.879765,26749.5,1817.66,labelOne.csv
13,9,347,341,1.0176,27558,2191.75,labelOne.csv
11,8,300,341,0.879765,26609.5,1857.94,labelOne.csv
13,8,351,341,1.02933,27706.5,2188.54,labelOne.csv
13,8,356,341,1.04399,27593.5,2243.3,labelOne.csv
15,11,359,341,1.05279,27771.5,2281.79,labelOne.csv
15,10,299,341,0.876833,26580,1808.93,labelOne.csv
12,8,360,341,1.05572,27443,2278.38,labelOne.csv
15,10,320,341,0.938416,26763,1913.5,labelOne.csv
12,7,303,340,0.891176,26765.5,1856.29,labelOne.csv
11,6,300,340,0.882353,26741,1828.73,labelOne.csv
14,9,299,341,0.876833,26466,1859.7,labelOne.csv
11,8,292,340,0.858824,26446,1823.56,labelOne.csv
12,8,296,340,0.870588,26508.5,1836.29,labelOne.csv
11,7,283,340,0.832353,26314.5,1770,labelOne.csv
13,8,292,340,0.858824,26311,1859.36,labelOne.csv
14,10,306,338,0.905325,26407.5,1877.54,labelOne.csv
15,10,275,333,0.825826,25822.5,1815.4,labelOne.csv
14,10,271,321,0.844237,25973,1733.64,labelOne.csv
18,13,267,309,0.864078,25670,1586.79,labelOne.csv
19,14,282,302,0.933775,25607.5,1781.54,labelOne.csv
19,14,253,290,0.872414,25155.5,1584.26,labelOne.csv
17,12,251,280,0.896429,25415.5,1535.21,labelOne.csv
15,10,311,280,1.11071,26590,1877.7,labelOne.csv
16,14,256,280,0.914286,25564.5,1600.18,labelOne.csv
17,13,275,280,0.982143,25706,1655.19,labelOne.csv
18,13,256,280,0.914286,25442.5,1494.58,labelOne.csv
16,13,311,279,1.1147,26437,1996.41,labelOne.csv
20,15,256,279,0.917563,25627.5,1519.21,labelOne.csv
16,12,311,280,1.11071,26446.5,1790.34,labelOne.csv
17,12,250,279,0.896057,25474.5,1602.46,labelOne.csv
21,16,252,280,0.9,25484,1442.54,labelOne.csv
17,12,254,280,0.907143,25593,1569.59,labelOne.csv
17,12,322,280,1.15,26582,2027.38,labelOne.csv
18,13,261,280,0.932143,25488.5,1601.63,labelOne.csv
16,12,254,280,0.907143,25289.5,1483.75,labelOne.csv
14,10,254,280,0.907143,25606.5,1728.69,labelOne.csv
16,11,310,280,1.10714,26552.5,1933.74,labelOne.csv
18,13,274,280,0.978571,25732,1748.24,labelOne.csv
19,13,322,280,1.15,26493.5,2124.88,labelOne.csv
17,12,254,280,0.907143,25619,1650.02,labelOne.csv
18,14,323,289,1.11765,26359.5,2185.93,labelOne.csv
16,12,268,307,0.872964,25549.5,1785.54,labelOne.csv
13,9,337,320,1.05313,26650,2006.78,labelOne.csv
11,6,328,326,1.00613,26948.5,2104.48,labelOne.csv
12,8,331,330,1.00303,26149,2129.41,labelOne.csv
11,7,328,333,0.984985,26561.5,2049.36,labelOne.csv
10,7,340,335,1.01493,26709.5,2188.13,labelOne.csv
14,9,277,336,0.824405,25726,1763.76,labelOne.csv
13,9,306,337,0.908012,26090,1951.3,labelOne.csv
11,8,344,338,1.01775,26867.5,2137.71,labelOne.csv
15,9,289,337,0.857567,26173.5,1845.26,labelOne.csv
13,8,286,337,0.848665,26106.5,1825.8,labelOne.csv
13,8,344,337,1.02077,27280,2246.32,labelOne.csv
14,9,314,337,0.931751,26764,2016.55,labelOne.csv
10,6,295,336,0.877976,26771.5,1893.26,labelOne.csv
14,9,296,337,0.878338,26652,1776.3,labelOne.csv
10,6,297,337,0.881306,26723,1845.07,labelOne.csv
12,7,297,337,0.881306,26708.5,1784.2,labelOne.csv
14,9,356,336,1.05952,27704,2247.41,labelOne.csv
13,8,348,337,1.03264,27492.5,2156.54,labelOne.csv
12,9,355,337,1.05341,27864,2120.01,labelOne.csv
12,6,363,336,1.08036,27932,2328.03,labelOne.csv
15,10,296,337,0.878338,26800,1831.07,labelOne.csv
16,11,293,337,0.869436,26921.5,1924.91,labelOne.csv
13,8,354,337,1.05045,27835.5,2213.71,labelOne.csv
12,8,345,337,1.02374,27627.5,2141.28,labelOne.csv
13,8,299,337,0.88724,26791.5,1771.37,labelOne.csv
13,8,358,337,1.06231,27684.5,2291.65,labelOne.csv
15,10,287,337,0.851632,26683,1810.79,labelOne.csv
13,7,367,337,1.08902,27815,2321.2,labelOne.csv
12,7,366,337,1.08605,28056,2294.23,labelOne.csv
13,8,304,336,0.904762,26878.5,1823.66,labelOne.csv
12,7,355,335,1.0597,27859,2224.92,labelOne.csv
16,11,299,337,0.88724,27134,1814.59,labelOne.csv
14,9,348,337,1.03264,28148,2036.61,labelOne.csv
12,8,354,336,1.05357,28170,2222.29,labelOne.csv
13,8,357,337,1.05935,28128.5,2375.73,labelOne.csv
13,8,311,337,0.922849,27332,1928.18,labelOne.csv
12,7,299,337,0.88724,27117,1863.7,labelOne.csv
12,7,355,337,1.05341,28133.5,2302.76,labelOne.csv
14,9,319,338,0.943787,27364.5,1994.85,labelOne.csv
15,10,358,338,1.05917,27970.5,2258.33,labelOne.csv
12,8,299,337,0.88724,27143.5,1788.89,labelOne.csv
11,8,350,338,1.0355,28073.5,2167.85,labelOne.csv
13,9,299,338,0.884615,27164,1846.93,labelOne.csv
16,12,313,338,0.926036,27424,2094.35,labelOne.csv
14,9,358,338,1.05917,28211.5,2196.05,labelOne.csv
14,10,300,338,0.887574,27116,1835.96,labelOne.csv
13,8,320,338,0.946746,27391,1890.87,labelOne.csv
14,9,356,338,1.05325,28070,2173.87,labelOne.csv
13,8,351,338,1.03846,28011.5,2256.19,labelOne.csv
15,10,359,338,1.06213,28323.5,2293.1,labelOne.csv
11,6,300,338,0.887574,26986.5,1747.23,labelOne.csv
13,9,368,339,1.08555,28355.5,2194.88,labelOne.csv
13,9,366,339,1.07965,28041.5,2329.39,labelOne.csv
13,8,356,339,1.05015,27936.5,2249.3,labelOne.csv
15,10,298,342,0.871345,26818.5,1774.12,labelOne.csv
15,10,300,339,0.884956,26856.5,1836.29,labelOne.csv
19,14,295,322,0.916149,26489.5,1784.23,labelOne.csv
17,12,331,305,1.08525,26419,2095,labelOne.csv
16,11,331,296,1.11824,26610.5,2178.56,labelOne.csv
16,12,318,281,1.13167,26147,2137.55,labelOne.csv
15,11,315,279,1.12903,26527.5,1870.23,labelOne.csv
17,12,316,279,1.13262,26496.5,2002.8,labelOne.csv
15,12,262,279,0.939068,25565.5,1577.29,labelOne.csv
18,14,260,279,0.9319,25343,1583.53,labelOne.csv
16,11,262,279,0.939068,25202,1538.76,labelOne.csv
15,10,262,279,0.939068,25327.5,1543.83,labelOne.csv
18,13,313,279,1.12186,26321,1904.75,labelOne.csv
16,11,318,279,1.13978,26372.5,1938.51,labelOne.csv
16,11,257,279,0.921147,25212,1516.76,labelOne.csv
17,12,312,279,1.11828,26196,2036.01,labelOne.csv
17,13,312,279,1.11828,26413.5,1970.65,labelOne.csv
17,13,262,279,0.939068,25351.5,1531.69,labelOne.csv
18,13,330,279,1.1828,26389,2014.21,labelOne.csv
18,13,321,280,1.14643,26606,1973.1,labelOne.csv
14,10,312,289,1.07958,26312,2204.03,labelOne.csv
15,10,343,320,1.07187,27144,2256.4,labelOne.csv
13,8,337,333,1.01201,27537,2301.57,labelOne.csv
12,7,337,335,1.00597,27152,2070.15,labelOne.csv
14,10,290,334,0.868263,26019.5,1807.6,labelOne.csv
13,9,287,336,0.854167,26238.5,1914.65,labelOne.csv
14,8,315,339,0.929204,27025.5,2052.54,labelOne.csv
15,9,293,343,0.854227,27007.5,1719.86,labelOne.csv
17,11,298,347,0.85879,27106.5,1803.94,labelOne.csv
13,8,302,350,0.862857,27297.5,1882.57,labelOne.csv
13,8,362,351,1.03134,28059.5,2336.42,labelOne.csv
12,8,363,352,1.03125,28080,2197.32,labelOne.csv
13,8,325,353,0.92068,27607,1904.39,labelOne.csv
11,6,369,353,1.04533,28511.5,2255.51,labelOne.csv
12,7,360,353,1.01983,28397.5,2197.85,labelOne.csv
11,7,359,353,1.017,28256,2219.12,labelOne.csv
13,8,358,354,1.0113,28455,2184.64,labelOne.csv
12,8,321,353,0.909348,27708,1841.76,labelOne.csv
13,8,359,353,1.017,28666,2311.75,labelOne.csv
13,8,344,354,0.971751,28261,1998.47,labelOne.csv
13,9,353,354,0.997175,28227.5,2145.77,labelOne.csv
13,9,359,354,1.01412,26790,1875.96,labelOne.csv
13,8,356,354,1.00565,26648,1796.85,labelOne.csv
13,8,355,354,1.00282,26966,1732.56,labelOne.csv
14,10,345,349,0.988539,27011,1797.27,labelOne.csv
17,13,305,337,0.905045,26266.5,1688,labelOne.csv
15,12,278,329,0.844985,25793,1531.88,labelOne.csv
17,13,326,328,0.993902,26796,1851.84,labelOne.csv
18,13,319,327,0.975535,26551.5,2005.62,labelOne.csv
21,16,261,327,0.798165,25660,1629.59,labelOne.csv
21,16,284,329,0.863222,25839.5,1754.75,labelOne.csv
19,15,316,330,0.957576,26164,2124.41,labelOne.csv
19,15,263,328,0.801829,26754,1453.08,labelOne.csv
22,16,262,321,0.816199,25713,1365.08,labelOne.csv
18,13,257,296,0.868243,24182.5,1123.08,labelOne.csv
15,11,270,173,1.56069,23695.5,1240.25,labelOne.csv
15,12,270,173,1.56069,23699,1238.15,labelOne.csv
21,16,258,278,0.928058,23564.5,1189.02,labelOne.csv
17,13,258,278,0.928058,25013.5,1556.86,labelOne.csv
16,12,309,277,1.11552,26009.5,1814.63,labelOne.csv
17,12,314,277,1.13357,26027.5,2141.51,labelOne.csv
17,13,310,277,1.11913,26215.5,1925.54,labelOne.csv
14,10,269,173,1.55491,23661,1250.97,labelOne.csv
14,12,270,173,1.56069,23710.5,1254.39,labelOne.csv
17,12,318,277,1.14801,26229.5,2029.14,labelOne.csv
18,14,315,278,1.13309,26178,1958.75,labelOne.csv
18,13,258,278,0.928058,25169,1623.19,labelOne.csv
17,12,277,278,0.996403,25481,1752.1,labelOne.csv
19,14,256,280,0.914286,25448.5,1592.32,labelOne.csv
14,10,320,290,1.10345,25730,2099.75,labelOne.csv
17,12,345,315,1.09524,26973.5,2238.16,labelOne.csv
17,12,289,335,0.862687,25957.5,1827.4,labelOne.csv
18,12,292,345,0.846377,26099.5,1802,labelOne.csv
11,6,357,348,1.02586,27151,2198.84,labelOne.csv
13,8,323,350,0.922857,26524.5,1908.43,labelOne.csv
14,10,304,351,0.866097,26698.5,1911.8,labelOne.csv
12,8,305,350,0.871429,26722,1768.5,labelOne.csv
13,8,354,350,1.01143,27321,2112.9,labelOne.csv
14,9,353,350,1.00857,27392.5,2088.17,labelOne.csv
15,10,361,350,1.03143,27242.5,2235.16,labelOne.csv
13,9,303,349,0.868195,26285,1744.36,labelOne.csv
13,9,354,348,1.01724,26925.5,2189.71,labelOne.csv
13,8,357,347,1.02882,26713,2225.41,labelOne.csv
14,8,369,346,1.06647,26704.5,2238.28,labelOne.csv
12,7,518,346,1.49711,49397.5,3670.56,labelOne.csv
13,9,301,346,0.869942,25894.5,1812.49,labelOne.csv
10,7,351,346,1.01445,26602.5,2201.65,labelOne.csv
14,9,301,345,0.872464,25819,1772.93,labelOne.csv
12,8,368,346,1.06358,26823.5,2279.79,labelOne.csv
12,7,358,346,1.03468,26835.5,2074.94,labelOne.csv
15,10,294,345,0.852174,25792,1792.59,labelOne.csv
16,11,305,343,0.889213,25725,1742.93,labelOne.csv
15,11,303,341,0.888563,25465,1731.76,labelOne.csv
14,10,293,335,0.874627,25383,1765.7,labelOne.csv
16,12,344,328,1.04878,26128,2111.06,labelOne.csv
15,10,291,321,0.906542,25478,1773.01,labelOne.csv
17,13,325,315,1.03175,25887.5,2079.51,labelOne.csv
17,13,274,304,0.901316,25043.5,1686.49,labelOne.csv
17,13,323,295,1.09492,25791.5,2047.36,labelOne.csv
19,14,324,286,1.13287,25895.5,2291.19,labelOne.csv
19,14,330,278,1.18705,26569,1965.3,labelOne.csv
17,12,263,276,0.952899,25416,1617.88,labelOne.csv
18,13,263,276,0.952899,25351.5,1679.09,labelOne.csv
15,10,331,275,1.20364,26430,2086.29,labelOne.csv
18,13,322,275,1.17091,26531.5,1951.4,labelOne.csv
18,13,331,275,1.20364,26214.5,1959.2,labelOne.csv
16,13,265,275,0.963636,25363.5,1566.18,labelOne.csv
16,11,265,275,0.963636,25225.5,1656.95,labelOne.csv
15,12,265,275,0.963636,25343,1602.08,labelOne.csv
16,12,320,275,1.16364,26010,1904.47,labelOne.csv
15,11,319,275,1.16,26318.5,1910.91,labelOne.csv
21,15,283,275,1.02909,25607.5,1656.46,labelOne.csv
18,13,282,276,1.02174,25371,1614.42,labelOne.csv
17,13,264,277,0.953069,24496,1801.7,labelOne.csv
18,13,319,293,1.08874,25756,2039.95,labelOne.csv
17,12,275,309,0.889968,25039.5,1780.57,labelOne.csv
20,15,281,321,0.875389,25214.5,1643.52,labelOne.csv
15,10,333,328,1.01524,26228.5,2156.62,labelOne.csv
17,13,281,330,0.851515,25272.5,1692.83,labelOne.csv
16,12,344,330,1.04242,26509,2108.86,labelOne.csv
15,10,341,329,1.03647,26479,2157.55,labelOne.csv
17,12,285,328,0.868902,25407.5,1756.77,labelOne.csv
15,11,354,328,1.07927,26621.5,2304.3,labelOne.csv
16,12,344,328,1.04878,26474,2179.83,labelOne.csv
18,12,304,327,0.929664,25686,1919.24,labelOne.csv
18,14,277,326,0.849693,25357,1784.61,labelOne.csv
15,10,338,326,1.03681,26078,2269.91,labelOne.csv
18,12,280,325,0.861538,25370.5,1795.4,labelOne.csv
19,14,340,325,1.04615,26580,2103.41,labelOne.csv
17,12,276,324,0.851852,25197,1709.7,labelOne.csv
16,11,339,322,1.0528,26515,2156.66,labelOne.csv
17,12,348,321,1.08411,26306.5,2202.02,labelOne.csv
19,15,280,321,0.872274,25262.5,1815.2,labelOne.csv
19,13,281,321,0.875389,25248.5,1708.63,labelOne.csv
16,13,284,321,0.884735,25170.5,1820.85,labelOne.csv
16,11,286,321,0.890966,25441.5,1793.74,labelOne.csv
15,11,332,321,1.03427,25956,2248.6,labelOne.csv
16,10,299,321,0.931464,25484,1821.3,labelOne.csv
15,10,280,321,0.872274,25394.5,1774.29,labelOne.csv
18,13,279,321,0.869159,25476.5,1676,labelOne.csv
15,10,335,322,1.04037,26164,2162.17,labelOne.csv
14,9,335,321,1.04361,26382,2147.35,labelOne.csv
16,10,347,321,1.081,26393,2203.97,labelOne.csv
15,11,279,321,0.869159,25444,1806.13,labelOne.csv
16,12,279,321,0.869159,25327.5,1766.23,labelOne.csv
19,13,279,321,0.869159,25452,1784.47,labelOne.csv
20,15,298,321,0.928349,25556.5,1986.88,labelOne.csv
15,10,285,321,0.88785,25576.5,1779.74,labelOne.csv
17,12,278,321,0.866044,25558,1763.84,labelOne.csv
16,11,334,320,1.04375,26258,2248.06,labelOne.csv
18,13,285,321,0.88785,25467.5,1910.8,labelOne.csv
19,14,279,320,0.871875,25389,1778.33,labelOne.csv
17,12,279,320,0.871875,25347,1861.1,labelOne.csv
17,12,335,320,1.04688,26458,2134.03,labelOne.csv
16,11,273,320,0.853125,25357,1735.7,labelOne.csv
17,13,334,320,1.04375,26298.5,2117.79,labelOne.csv
21,15,273,320,0.853125,25206,1641.76,labelOne.csv
16,11,347,320,1.08438,26437.5,2372.1,labelOne.csv
16,11,328,320,1.025,26561,2120.03,labelOne.csv
18,14,275,320,0.859375,24534.5,1795.88,labelOne.csv
15,13,276,320,0.8625,24466.5,1883.97,labelOne.csv
16,12,272,321,0.847352,24618.5,1740.43,labelOne.csv
16,12,269,321,0.838006,24583,1745.36,labelOne.csv
18,13,272,321,0.847352,24609.5,1682.63,labelOne.csv
17,14,272,321,0.847352,24635,1799.78,labelOne.csv
18,13,266,321,0.82866,24622.5,1740.77,labelOne.csv
20,16,275,321,0.856698,24621.5,1690,labelOne.csv
19,15,272,321,0.847352,24607.5,1771.88,labelOne.csv
19,14,266,321,0.82866,24520.5,1664.83,labelOne.csv
19,14,272,321,0.847352,24610,1782.47,labelOne.csv
17,12,265,321,0.825545,24478,1704.24,labelOne.csv
17,11,283,321,0.88162,24586.5,1698.63,labelOne.csv
15,10,271,321,0.844237,24611.5,1690.14,labelOne.csv
18,12,274,321,0.853583,24555,1730.67,labelOne.csv
17,13,272,321,0.847352,24401,1773.16,labelOne.csv
20,16,279,321,0.869159,24688,1877.38,labelOne.csv
18,13,278,320,0.86875,24800.5,1678.83,labelOne.csv
16,12,272,320,0.85,24378,1725.56,labelOne.csv
19,14,232,320,0.725,24035,1530.36,labelOne.csv
20,15,272,321,0.847352,24615,1737.01,labelOne.csv
17,12,279,324,0.861111,24642,1722.18,labelOne.csv
19,14,267,327,0.816514,24581.5,1791.2,labelOne.csv
19,14,273,328,0.832317,24519.5,1716.77,labelOne.csv
18,14,269,322,0.835404,24344.5,1730.77,labelOne.csv
17,13,267,304,0.878289,24197,1735.01,labelOne.csv
14,10,269,172,1.56395,23388,1131.58,labelOne.csv
24,20,251,279,0.899642,23412,1116,labelOne.csv
13,9,269,173,1.55491,23419.5,1146.31,labelOne.csv
14,10,269,172,1.56395,23350.5,1160.31,labelOne.csv
13,9,269,172,1.56395,23548,1253.8,labelOne.csv
14,10,269,173,1.55491,23408,1134.41,labelOne.csv
15,11,269,173,1.55491,23389,1158.21,labelOne.csv
14,10,269,172,1.56395,23579.5,1252.73,labelOne.csv
20,16,250,281,0.88968,23416.5,1148.73,labelOne.csv
13,9,269,173,1.55491,23597.5,1241.9,labelOne.csv
14,10,269,172,1.56395,23380,1159.72,labelOne.csv
14,10,269,173,1.55491,23575,1253.8,labelOne.csv
18,14,264,306,0.862745,24284.5,1718.43,labelOne.csv
21,17,266,307,0.86645,24118,1719.56,labelOne.csv
14,10,269,172,1.56395,23400,1146.41,labelOne.csv
19,14,270,315,0.857143,24637.5,1770.23,labelOne.csv
20,15,274,324,0.845679,24576.5,1724.91,labelOne.csv
16,13,280,333,0.840841,24836,1776.33,labelOne.csv
18,13,284,340,0.835294,24990.5,1763.6,labelOne.csv
13,10,286,346,0.82659,25658,1757.27,labelOne.csv
15,10,298,349,0.853868,25761.5,1789.03,labelOne.csv
13,8,292,351,0.831909,25712.5,1804.2,labelOne.csv
13,9,294,351,0.837607,26016,1808.93,labelOne.csv
15,10,293,352,0.832386,26007.5,1757.72,labelOne.csv
12,8,299,352,0.849432,26103.5,1860.97,labelOne.csv
14,9,295,352,0.838068,26198.5,1742.6,labelOne.csv
13,8,286,352,0.8125,26158,1630.42,labelOne.csv
14,9,286,353,0.810198,26153,1704.7,labelOne.csv
14,9,293,353,0.830028,26501,1691.88,labelOne.csv
13,8,299,353,0.847025,26429,1763.33,labelOne.csv
14,8,294,353,0.832861,26396,1741.82,labelOne.csv
16,10,314,353,0.889518,26589,1933.16,labelOne.csv
14,10,297,353,0.84136,26564.5,1808.4,labelOne.csv
14,9,293,353,0.830028,26346.5,1845.66,labelOne.csv
13,8,299,353,0.847025,26322,1817.13,labelOne.csv
13,8,293,353,0.830028,26472.5,1747.57,labelOne.csv
15,9,293,353,0.830028,26358.5,1754.75,labelOne.csv
14,8,299,353,0.847025,26409,1855.07,labelOne.csv
16,10,300,354,0.847458,26397,1738.5,labelOne.csv
15,10,318,354,0.898305,26442.5,1920.08,labelOne.csv
13,8,293,353,0.830028,26231.5,1706.26,labelOne.csv
14,10,293,354,0.827684,26288,1805.62,labelOne.csv
11,8,299,354,0.844633,26398,1851.9,labelOne.csv
12,8,293,353,0.830028,26212,1779.96,labelOne.csv
14,11,292,353,0.827195,26175.5,1837.52,labelOne.csv
15,10,299,354,0.844633,26645.5,1840.49,labelOne.csv
12,8,357,353,1.01133,27857,2172.15,labelOne.csv
13,9,292,353,0.827195,26787.5,1757.92,labelOne.csv
14,9,514,353,1.45609,53590,3574.18,labelOne.csv
15,10,366,354,1.0339,29331,2348.66,labelOne.csv
13,9,353,354,0.997175,28646.5,2102.94,labelOne.csv
13,8,352,354,0.99435,28654,2191.12,labelOne.csv
15,9,365,354,1.03107,27478.5,1766.12,labelOne.csv
12,7,512,354,1.44633,51572,3300.56,labelOne.csv
13,8,512,354,1.44633,51577.5,3264.23,labelOne.csv
15,9,363,355,1.02254,27339.5,1696.86,labelOne.csv
14,9,363,355,1.02254,27470.5,1967.6,labelOne.csv
14,10,512,354,1.44633,51401,3275.5,labelOne.csv
13,10,512,355,1.44225,51881,3625.63,labelOne.csv
14,9,363,355,1.02254,27461,1967.44,labelOne.csv
13,9,512,355,1.44225,51233.5,3366.94,labelOne.csv
14,10,512,354,1.44633,51549.5,3402.11,labelOne.csv
13,9,354,355,0.997183,27108,1924.18,labelOne.csv
14,9,363,355,1.02254,27329,2010.95,labelOne.csv
14,9,513,354,1.44915,51219.5,3316.17,labelOne.csv
14,9,364,354,1.02825,27039.5,2015.2,labelOne.csv
14,9,363,354,1.02542,27012.5,1945.94,labelOne.csv
12,9,510,353,1.44476,51338,3497.13,labelOne.csv
13,9,346,351,0.985755,26268,1828.87,labelOne.csv
14,9,358,350,1.02286,26507,1914.95,labelOne.csv
13,8,356,350,1.01714,26243.5,1910.43,labelOne.csv
14,9,504,350,1.44,50680,3370.5,labelOne.csv
16,12,355,349,1.01719,26344.5,1905.54,labelOne.csv
12,7,500,348,1.43678,50484,3496.38,labelOne.csv
12,8,498,347,1.43516,49997.5,3271.14,labelOne.csv
15,11,348,343,1.01458,25665.5,1853.88,labelOne.csv
17,12,492,333,1.47748,51078.5,3385.71,labelOne.csv
17,12,486,324,1.5,50269,3309.07,labelOne.csv
15,11,337,320,1.05313,26032.5,1788.14,labelOne.csv
10,7,485,318,1.52516,49793.5,3022.01,labelOne.csv
17,12,335,315,1.06349,25916,1970.41,labelOne.csv
16,12,334,311,1.07395,25698.5,1926.71,labelOne.csv
17,13,321,307,1.0456,25614,1924.27,labelOne.csv
14,10,482,306,1.57516,49507,2907.05,labelOne.csv
19,16,333,304,1.09539,25829,1742.16,labelOne.csv
16,11,331,304,1.08882,25927,1903.16,labelOne.csv
16,11,478,303,1.57756,50041.5,3161.6,labelOne.csv
15,12,328,303,1.08251,25477,1667.05,labelOne.csv
19,14,327,301,1.08638,25420.5,1723.92,labelOne.csv
15,11,322,300,1.07333,25408,1842.24,labelOne.csv
18,13,326,300,1.08667,25462,1694.99,labelOne.csv
14,10,474,298,1.5906,50024,3276.76,labelOne.csv
14,9,325,297,1.09428,25479.5,1725.09,labelOne.csv
16,11,326,296,1.10135,25348.5,1811.03,labelOne.csv
18,12,326,296,1.10135,25415,1914.67,labelOne.csv
15,11,474,295,1.60678,49943.5,3246.66,labelOne.csv
14,10,473,294,1.60884,49812,3398.64,labelOne.csv
14,11,328,293,1.11945,25398,1791.76,labelOne.csv
15,12,324,292,1.10959,25319,1770.44,labelOne.csv
19,14,315,291,1.08247,25190,1622.42,labelOne.csv
19,14,313,291,1.0756,25293.5,1738.69,labelOne.csv
19,14,324,290,1.11724,25494,1706.36,labelOne.csv
19,15,324,290,1.11724,25455.5,1789.86,labelOne.csv
19,14,324,291,1.1134,25300.5,1835.17,labelOne.csv
17,12,314,291,1.07904,25143,1779.62,labelOne.csv
17,13,324,291,1.1134,25552.5,1986.37,labelOne.csv
